title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LHL 625A 02,LHL 625A 02,LHL625A02,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.588,0.588,14.94,1.494,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,128,128,22.417,224.17,2.2858,22.858,2285.82,22858.2,12.8,12.8,2.2417,22.417,0.22858,2.2858,228.582,2285.82,0.62,0.62,15.75,1.575,0.087,0.087,2.21,,Music Wire,MW,80.6,80.6,358.53,36.56,36560.16,Squared and Ground,Factory Option,5.339,5.339,Reference,Reference,7.34,7.34,Gray Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.414,0.414,10.52,1.052,Reference,Reference,Reference,Reference,,0.020512
LHL 625A 03,LHL 625A 03,LHL625A03,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.577,0.577,14.66,1.466,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,108,108,18.914,189.14,1.9287,19.287,1928.66,19286.6,10.8,10.8,1.8914,18.914,0.19287,1.9287,192.866,1928.66,0.74,0.74,18.8,1.88,0.087,0.087,2.21,,Music Wire,MW,82.1,82.1,365.2,37.241,37240.56,Squared and Ground,Factory Option,6.763,6.763,Reference,Reference,8.76,8.76,Gray Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.403,0.403,10.24,1.024,Reference,Reference,Reference,Reference,,0.023956
LHL 625A 04,LHL 625A 04,LHL625A04,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.562,0.562,14.27,1.427,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,96,96,16.813,168.13,1.7144,17.144,1714.37,17143.7,9.6,9.6,1.6813,16.813,0.17144,1.7144,171.437,1714.37,0.87,0.87,22.1,2.21,0.087,0.087,2.21,,Music Wire,MW,84.5,84.5,375.87,38.329,38329.2,Squared and Ground,Factory Option,8.352,8.352,Reference,Reference,10.35,10.35,Gray Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.388,0.388,9.86,0.986,Reference,Reference,Reference,Reference,,0.027434
LHL 625A 05,LHL 625A 05,LHL625A05,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.582,0.582,14.78,1.478,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,88,88,15.412,154.12,1.5715,15.715,1571.5,15715,8.8,8.8,1.5412,15.412,0.15715,1.5715,157.15,1571.5,0.99,0.99,25.15,2.515,0.09,0.09,2.29,,Music Wire,MW,88.9,88.9,395.45,40.325,40325.04,Squared and Ground,Factory Option,9.39,9.39,Reference,Reference,11.39,11.39,Gray Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.402,0.402,10.21,1.021,Reference,Reference,Reference,Reference,,0.033459
LHL 625A 06,LHL 625A 06,LHL625A06,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.572,0.572,14.53,1.453,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,60,60,10.508,105.08,1.0715,10.715,1071.48,10714.8,6,6,1.0508,10.508,0.10715,1.0715,107.148,1071.48,1.23,1.23,31.24,3.124,0.087,0.087,2.21,,Music Wire,MW,76.2,76.2,338.95,34.564,34564.32,Squared and Ground,Factory Option,12.554,12.554,Reference,Reference,14.55,14.55,Gray Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.398,0.398,10.11,1.011,Reference,Reference,Reference,Reference,,0.039381
LHL 625A 07,LHL 625A 07,LHL625A07,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.578,0.578,14.68,1.468,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,56,56,9.807,98.07,1,10,1000.05,10000.5,5.6,5.6,0.9807,9.807,0.1,1,100.005,1000.05,1.49,1.49,37.85,3.785,0.09,0.09,2.29,,Music Wire,MW,84.6,84.6,376.32,38.375,38374.56,Squared and Ground,Factory Option,15.122,15.122,Reference,Reference,17.12,17.12,Gray Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.398,0.398,10.11,1.011,Reference,Reference,Reference,Reference,,0.049887
LHL 625A 08,LHL 625A 08,LHL625A08,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.575,0.575,14.61,1.461,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.125,0.125,3.18,0.318,48,48,8.406,84.06,0.8572,8.572,857.18,8571.8,4.8,4.8,0.8406,8.406,0.08572,0.8572,85.718,857.18,1.74,1.74,44.2,4.42,0.09,0.09,2.29,,Music Wire,MW,84.5,84.5,375.87,38.329,38329.2,Squared and Ground,Factory Option,17.972,17.972,Reference,Reference,19.97,19.97,Gray Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.395,0.395,10.03,1.003,Reference,Reference,Reference,Reference,,0.057832
LHL 625A 09,LHL 625A 09,LHL625A09,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.565,0.565,14.35,1.435,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,4,4,101.6,10.16,0.14,0.14,3.56,0.356,44,44,7.706,77.06,0.7858,7.858,785.75,7857.5,4.4,4.4,0.7706,7.706,0.07858,0.7858,78.575,785.75,1.99,1.99,50.55,5.055,0.09,0.09,2.29,,Music Wire,MW,88.4,88.4,393.22,40.098,40098.24,Squared and Ground,Factory Option,20.87,20.87,Reference,Reference,22.87,22.87,Gray Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.385,0.385,9.78,0.978,Reference,Reference,Reference,Reference,,0.064859
LHL 625A 10,LHL 625A 10,LHL625A10,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.575,0.575,14.61,1.461,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,6,6,152.4,15.24,0.175,0.175,4.45,0.445,28,28,4.904,49.04,0.5,5,500.02,5000.2,2.8,2.8,0.4904,4.904,0.05,0.5,50.002,500.02,2.85,2.85,72.39,7.239,0.09,0.09,2.29,,Music Wire,MW,88.2,88.2,392.33,40.008,40007.52,Squared and Ground,Factory Option,30.809,30.809,Reference,Reference,32.81,32.81,Gray Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.395,0.395,10.03,1.003,Reference,Reference,Reference,Reference,,0.095
LHL 625A 11,LHL 625A 11,LHL625A11,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.575,0.575,14.61,1.461,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,7,7,177.8,17.78,0.19,0.19,4.83,0.483,22,22,3.853,38.53,0.3929,3.929,392.88,3928.8,2.2,2.2,0.3853,3.853,0.03929,0.3929,39.288,392.88,3.32,3.32,84.33,8.433,0.087,0.087,2.21,,Music Wire,MW,85.84,85.84,381.84,38.937,38937.02,Squared and Ground,Factory Option,33.61,33.61,Reference,Reference,35.61,35.61,Gray Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.401,0.401,10.19,1.019,Reference,Reference,Reference,Reference,,0.096782
LHL 625A 12,LHL 625A 12,LHL625A12,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.575,0.575,14.61,1.461,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,8,8,203.2,20.32,0.205,0.205,5.21,0.521,19,19,3.328,33.28,0.3393,3.393,339.3,3393,1.9,1.9,0.3328,3.328,0.03393,0.3393,33.93,339.3,3.8,3.8,96.52,9.652,0.087,0.087,2.21,,Music Wire,MW,84.362,84.362,375.26,38.267,38266.6,Squared and Ground,Factory Option,38.92,38.92,Reference,Reference,40.92,40.92,Gray Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.401,0.401,10.19,1.019,Reference,Reference,Reference,Reference,,0.111205
LHL 625A 14,LHL 625A 14,LHL625A14,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.578,0.578,14.68,1.468,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,12,12,304.8,30.48,0.25,0.25,6.35,0.635,14.5,14.5,2.539,25.39,0.2589,2.589,258.94,2589.4,1.45,1.45,0.2539,2.539,0.02589,0.2589,25.894,258.94,5.712,5.712,145.09,14.509,0.09,0.09,2.29,,Music Wire,MW,91.2,91.2,405.68,41.368,41368.32,Squared and Ground,Factory Option,58.4,58.4,Reference,Reference,60.4,60.4,Gray Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.398,0.398,10.11,1.011,Reference,Reference,Reference,Reference,,0.0001
LHL 625A 9A,LHL 625A 9A,LHL625A9A,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.585,0.585,14.86,1.486,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,5,5,127,12.7,0.175,0.175,4.45,0.445,30,30,5.254,52.54,0.5357,5.357,535.74,5357.4,3,3,0.5254,5.254,0.05357,0.5357,53.574,535.74,2.34,2.34,59.44,5.944,0.087,0.087,2.21,,Music Wire,MW,84.246,84.246,374.74,38.214,38213.99,Squared and Ground,Factory Option,23.19,23.19,Reference,Reference,25.19,25.19,Gray Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.411,0.411,10.44,1.044,Reference,Reference,Reference,Reference,,0.069871
LHL 625AB 01,LHL 625AB 01,LHL625AB01,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.581,0.581,14.76,1.476,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,195,195,34.151,341.51,3.4823,34.823,3482.31,34823.1,19.5,19.5,3.4151,34.151,0.34823,3.4823,348.231,3482.31,0.61,0.61,15.49,1.549,0.091,0.091,2.31,,Music Wire,MW,76.1,76.1,338.51,34.519,34518.96,Squared and Ground,Factory Option,4.484,4.484,Reference,Reference,6.48,6.48,Beige Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.399,0.399,10.13,1.013,Reference,Reference,Reference,Reference,,0.019392
LHL 625AB 02,LHL 625AB 02,LHL625AB02,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.585,0.585,14.86,1.486,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,168,168,29.422,294.22,3.0001,30.001,3000.14,30001.4,16.8,16.8,2.9422,29.422,0.30001,3.0001,300.014,3000.14,0.73,0.73,18.54,1.854,0.093,0.093,2.36,,Music Wire,MW,87.4,87.4,388.77,39.645,39644.64,Squared and Ground,Factory Option,5.608,5.608,Reference,Reference,7.61,7.61,Beige Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.399,0.399,10.13,1.013,Reference,Reference,Reference,Reference,,0.023863
LHL 625AB 03,LHL 625AB 03,LHL625AB03,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.58,0.58,14.73,1.473,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,149,149,26.095,260.95,2.6608,26.608,2660.84,26608.4,14.9,14.9,2.6095,26.095,0.26608,2.6608,266.084,2660.84,0.91,0.91,23.11,2.311,0.095,0.095,2.41,,Music Wire,MW,87.9,87.9,391,39.871,39871.44,Squared and Ground,Factory Option,7.187,7.187,Reference,Reference,9.19,9.19,Beige Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.39,0.39,9.91,0.991,Reference,Reference,Reference,Reference,,0.029642
LHL 625AB 04,LHL 625AB 04,LHL625AB04,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.57,0.57,14.48,1.448,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,128,128,22.417,224.17,2.2858,22.858,2285.82,22858.2,12.8,12.8,2.2417,22.417,0.22858,2.2858,228.582,2285.82,1.07,1.07,27.18,2.718,0.095,0.095,2.41,,Music Wire,MW,87,87,387,39.463,39463.2,Squared and Ground,Factory Option,8.906,8.906,Reference,Reference,10.91,10.91,Beige Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.38,0.38,9.65,0.965,Reference,Reference,Reference,Reference,,0.034462
LHL 625AB 05,LHL 625AB 05,LHL625AB05,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.59,0.59,14.99,1.499,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,118,118,20.666,206.66,2.1072,21.072,2107.24,21072.4,11.8,11.8,2.0666,20.666,0.21072,2.1072,210.724,2107.24,1.2,1.2,30.48,3.048,0.098,0.098,2.49,,Music Wire,MW,94.4,94.4,419.91,42.82,42819.84,Squared and Ground,Factory Option,9.845,9.845,Reference,Reference,11.85,11.85,Beige Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.394,0.394,10.01,1.001,Reference,Reference,Reference,Reference,,0.041255
LHL 625AB 06,LHL 625AB 06,LHL625AB06,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.59,0.59,14.99,1.499,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,88,88,15.412,154.12,1.5715,15.715,1571.5,15715,8.8,8.8,1.5412,15.412,0.15715,1.5715,157.15,1571.5,1.54,1.54,39.12,3.912,0.098,0.098,2.49,,Music Wire,MW,84.5,84.5,375.87,38.329,38329.2,Squared and Ground,Factory Option,13.201,13.201,Reference,Reference,15.2,15.2,Beige Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.394,0.394,10.01,1.001,Reference,Reference,Reference,Reference,,0.052945
LHL 625AB 07,LHL 625AB 07,LHL625AB07,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.59,0.59,14.99,1.499,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,78,78,13.66,136.6,1.3929,13.929,1392.92,13929.2,7.8,7.8,1.366,13.66,0.13929,1.3929,139.292,1392.92,1.71,1.71,43.43,4.343,0.098,0.098,2.49,,Music Wire,MW,100.6,100.6,447.49,45.632,45632.16,Squared and Ground,Factory Option,14.894,14.894,Reference,Reference,16.89,16.89,Beige Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.394,0.394,10.01,1.001,Reference,Reference,Reference,Reference,,0.058839
LHL 625AB 08,LHL 625AB 08,LHL625AB08,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.58,0.58,14.73,1.473,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.125,0.125,3.18,0.318,67,67,11.734,117.34,1.1965,11.965,1196.49,11964.9,6.7,6.7,1.1734,11.734,0.11965,1.1965,119.649,1196.49,2.08,2.08,52.83,5.283,0.098,0.098,2.49,,Music Wire,MW,95.1,95.1,423.03,43.137,43137.36,Squared and Ground,Factory Option,18.441,18.441,Reference,Reference,20.44,20.44,Beige Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.384,0.384,9.75,0.975,Reference,Reference,Reference,Reference,,0.069746
LHL 625AB 09,LHL 625AB 09,LHL625AB09,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.58,0.58,14.73,1.473,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,4,4,101.6,10.16,0.14,0.14,3.56,0.356,60,60,10.508,105.08,1.0715,10.715,1071.48,10714.8,6,6,1.0508,10.508,0.10715,1.0715,107.148,1071.48,2.28,2.28,57.91,5.791,0.098,0.098,2.49,,Music Wire,MW,103.2,103.2,459.06,46.812,46811.52,Squared and Ground,Factory Option,20.592,20.592,Reference,Reference,22.59,22.59,Beige Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.384,0.384,9.75,0.975,Reference,Reference,Reference,Reference,,0.077087
LHL 625AB 10,LHL 625AB 10,LHL625AB10,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.58,0.58,14.73,1.473,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,6,6,152.4,15.24,0.175,0.175,4.45,0.445,39,39,6.83,68.3,0.6965,6.965,696.46,6964.6,3.9,3.9,0.683,6.83,0.06965,0.6965,69.646,696.46,3.79,3.79,96.27,9.627,0.1,0.1,2.54,,Music Wire,MW,86.2,86.2,383.44,39.1,39100.32,Squared and Ground,Factory Option,33.329,33.329,Reference,Reference,35.33,35.33,Beige Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.38,0.38,9.65,0.965,Reference,Reference,Reference,Reference,,0.124996
LHL 625B 01,LHL 625B 01,LHL625B01,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.581,0.581,14.76,1.476,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,277,277,48.512,485.12,4.9467,49.467,4946.67,49466.7,27.7,27.7,4.8512,48.512,0.49467,4.9467,494.667,4946.67,0.62,0.62,15.75,1.575,0.098,0.098,2.49,,Music Wire,MW,105.3,105.3,468.4,47.764,47764.08,Squared and Ground,Factory Option,4.433,4.433,Reference,Reference,6.43,6.43,Purple Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.385,0.385,9.78,0.978,Reference,Reference,Reference,Reference,,0.021994
LHL 625B 02,LHL 625B 02,LHL625B02,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.578,0.578,14.68,1.468,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,208,208,36.428,364.28,3.7145,37.145,3714.46,37144.6,20.8,20.8,3.6428,36.428,0.37145,3.7145,371.446,3714.46,0.77,0.77,19.56,1.956,0.098,0.098,2.49,,Music Wire,MW,99.8,99.8,443.93,45.269,45269.28,Squared and Ground,Factory Option,6.015,6.015,Reference,Reference,8.01,8.01,Purple Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.382,0.382,9.7,0.97,Reference,Reference,Reference,Reference,,0.027233
LHL 625B 03,LHL 625B 03,LHL625B03,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.571,0.571,14.5,1.45,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,190,190,33.275,332.75,3.393,33.93,3393.02,33930.2,19,19,3.3275,33.275,0.3393,3.393,339.302,3393.02,0.93,0.93,23.62,2.362,0.1,0.1,2.54,,Music Wire,MW,108.3,108.3,481.74,49.125,49124.88,Squared and Ground,Factory Option,7.241,7.241,Reference,Reference,9.24,9.24,Purple Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.371,0.371,9.42,0.942,Reference,Reference,Reference,Reference,,0.032081
LHL 625B 04,LHL 625B 04,LHL625B04,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.58,0.58,14.73,1.473,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,168,168,29.422,294.22,3.0001,30.001,3000.14,30001.4,16.8,16.8,2.9422,29.422,0.30001,3.0001,300.014,3000.14,1.08,1.08,27.43,2.743,0.102,0.102,2.59,,Music Wire,MW,112.6,112.6,500.87,51.075,51075.36,Squared and Ground,Factory Option,8.48,8.48,Reference,Reference,10.48,10.48,Purple Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.376,0.376,9.55,0.955,Reference,Reference,Reference,Reference,,0.038417
LHL 625B 05,LHL 625B 05,LHL625B05,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.574,0.574,14.58,1.458,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,148,148,25.92,259.2,2.643,26.43,2642.98,26429.8,14.8,14.8,2.592,25.92,0.2643,2.643,264.298,2642.98,1.23,1.23,31.24,3.124,0.102,0.102,2.59,,Music Wire,MW,114,114,507.1,51.71,51710.4,Squared and Ground,Factory Option,9.998,9.998,Reference,Reference,12,12,Purple Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.37,0.37,9.4,0.94,Reference,Reference,Reference,Reference,,0.043429
LHL 625B 06,LHL 625B 06,LHL625B06,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.572,0.572,14.53,1.453,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,115,115,20.14,201.4,2.0537,20.537,2053.67,20536.7,11.5,11.5,2.014,20.14,0.20537,2.0537,205.367,2053.67,1.54,1.54,39.12,3.912,0.102,0.102,2.59,,Music Wire,MW,110.4,110.4,491.08,50.077,50077.44,Squared and Ground,Factory Option,13.032,13.032,Reference,Reference,15.03,15.03,Purple Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.368,0.368,9.35,0.935,Reference,Reference,Reference,Reference,,0.05418
LHL 625B 07,LHL 625B 07,LHL625B07,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.586,0.586,14.88,1.488,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,100,100,17.513,175.13,1.7858,17.858,1785.8,17858,10,10,1.7513,17.513,0.17858,1.7858,178.58,1785.8,1.87,1.87,47.5,4.75,0.105,0.105,2.67,,Music Wire,MW,113,113,502.65,51.257,51256.8,Squared and Ground,Factory Option,15.701,15.701,Reference,Reference,17.7,17.7,Purple Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.376,0.376,9.55,0.955,Reference,Reference,Reference,Reference,,0.069191
LHL 625B 08,LHL 625B 08,LHL625B08,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.586,0.586,14.88,1.488,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.344,0.344,8.74,0.874,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.125,0.125,3.18,0.318,85,85,14.886,148.86,1.5179,15.179,1517.93,15179.3,8.5,8.5,1.4886,14.886,0.15179,1.5179,151.793,1517.93,2.16,2.16,54.86,5.486,0.105,0.105,2.67,,Music Wire,MW,113.9,113.9,506.65,51.665,51665.04,Squared and Ground,Factory Option,18.472,18.472,Reference,Reference,20.47,20.47,Purple Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.376,0.376,9.55,0.955,Reference,Reference,Reference,Reference,,0.080021
