title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_product_series,field_revision,field_material,field_material_short_description,field_material_specification,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_total_coils_bd_spe,field_total_coils,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_end,field_initial_ten_bud_spec_lb,field_initial_tension_lb,field_initial_tension_n,field_initial_tension_kg,field_initial_tension_gm,field_initial_ten_tol_bud_spc_lb,field_initial_ten_tol_lb,field_initial_ten_tol_n,field_initial_ten_tol_kg,field_initial_ten_tol_gm,field_max_load_build_spec_lb,field_max_load_lb,field_max_load_n,field_max_load_kg,field_max_load_gm,field_max_extend_len_bd_spe_in,field_max_extended_length_in,field_max_extended_length_mm,field_max_extended_length_cm,field_body_length_build_spec_in,field_body_length_in,field_body_length_mm,field_body_length_cm,field_direction_of_wind,field_finish,field_weight_per_item_lb,field_loop_insid_dia_bd_spec_in,field_loop_inside_diameter_in,field_loop_inside_diameter_mm,field_loop_inside_diameter_cm,field_loop_position,field_loop_opening_build_spec_in,field_loop_opening_in,field_loop_opening_mm,field_loop_opening_cm
LE 018B 08 S316,LE 018B 08 S316,LE018B08S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1.625,1.625,41.28,4.128,0.04,0.04,1.02,0.102,0.37,0.37,0.065,0.65,0.0066,0.066,6.6,66,0.037,0.037,0.0065,0.065,0.00066,0.0066,0.66,6.6,0.152,0.152,3.86,0.386,REF,Reference,Reference,Reference,72.1857,72.2,0.018,0.018,0.46,0.046,Standard Loops,0.1166,0.1166,0.519,0.0529,52.9,0.02332,0.02332,0.1037,0.01058,10.58,0.937,0.937,4.168,0.425,425,3.842,3.842,97.59,9.759,1.321,1.321,33.55,3.355,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00307,0.152,0.152,3.86,0.386,Random,0.018,0.018,0.46,0.046
LE 018B 09 M,LE 018B 09 M,LE018B09M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,0.41,0.41,0.072,0.72,0.0073,0.073,7.3,73,0.041,0.041,0.0072,0.072,0.00073,0.0073,0.73,7.3,0.152,0.152,3.86,0.386,REF,Reference,Reference,Reference,78.1718,78.2,0.018,0.018,0.46,0.046,Standard Loops,0.14,0.14,0.623,0.0635,63.5,0.028,0.028,0.1246,0.0127,12.7,1.5,1.5,6.672,0.6804,680.4,5.07,5.07,128.78,12.878,1.446,1.446,36.73,3.673,Factory Option,Zinc Plate and Bake per ASTM B633,0.00325,0.152,0.152,3.86,0.386,Random,0.018,0.018,0.46,0.046
LE 018B 09 S,LE 018B 09 S,LE018B09S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,0.34,0.34,0.06,0.6,0.0061,0.061,6.1,61,0.034,0.034,0.006,0.06,0.00061,0.0061,0.61,6.1,0.152,0.152,3.86,0.386,REF,Reference,Reference,Reference,78.555,78.6,0.018,0.018,0.46,0.046,Standard Loops,0.1166,0.1166,0.519,0.0529,52.9,0.02332,0.02332,0.1037,0.01058,10.58,1.2495,1.2495,5.558,0.5668,566.8,5.07,5.07,128.78,12.878,1.446,1.446,36.73,3.673,Factory Option,Passivate per ASTM A967,0.00333,0.152,0.152,3.86,0.386,Random,0.018,0.018,0.46,0.046
LE 018B 09 S316,LE 018B 09 S316,LE018B09S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,0.34,0.34,0.06,0.6,0.0061,0.061,6.1,61,0.034,0.034,0.006,0.06,0.00061,0.0061,0.61,6.1,0.152,0.152,3.86,0.386,REF,Reference,Reference,Reference,78.555,78.6,0.018,0.018,0.46,0.046,Standard Loops,0.1166,0.1166,0.519,0.0529,52.9,0.02332,0.02332,0.1037,0.01058,10.58,0.937,0.937,4.168,0.425,425,4.162,4.162,105.71,10.571,1.446,1.446,36.73,3.673,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00333,0.152,0.152,3.86,0.386,Random,0.018,0.018,0.46,0.046
LE 018B 10 M,LE 018B 10 M,LE018B10M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1.875,1.875,47.63,4.763,0.04,0.04,1.02,0.102,0.38,0.38,0.067,0.67,0.0068,0.068,6.8,68,0.038,0.038,0.0067,0.067,0.00068,0.0068,0.68,6.8,0.152,0.152,3.86,0.386,REF,Reference,Reference,Reference,84.3433,84.3,0.018,0.018,0.46,0.046,Standard Loops,0.14,0.14,0.623,0.0635,63.5,0.028,0.028,0.1246,0.0127,12.7,1.5,1.5,6.672,0.6804,680.4,5.455,5.455,138.56,13.856,1.571,1.571,39.9,3.99,Factory Option,Zinc Plate and Bake per ASTM B633,0.00351,0.152,0.152,3.86,0.386,Random,0.018,0.018,0.46,0.046
LE 018B 10 S,LE 018B 10 S,LE018B10S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1.875,1.875,47.63,4.763,0.04,0.04,1.02,0.102,0.32,0.32,0.056,0.56,0.0057,0.057,5.7,57,0.032,0.032,0.0056,0.056,0.00057,0.0057,0.57,5.7,0.152,0.152,3.86,0.386,REF,Reference,Reference,Reference,83.4647,83.5,0.018,0.018,0.46,0.046,Standard Loops,0.1166,0.1166,0.519,0.0529,52.9,0.02332,0.02332,0.1037,0.01058,10.58,1.2495,1.2495,5.558,0.5668,566.8,5.455,5.455,138.56,13.856,1.571,1.571,39.9,3.99,Factory Option,Passivate per ASTM A967,0.00354,0.152,0.152,3.86,0.386,Random,0.018,0.018,0.46,0.046
LE 018B 10 S316,LE 018B 10 S316,LE018B10S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,1.875,1.875,47.63,4.763,0.04,0.04,1.02,0.102,0.32,0.32,0.056,0.56,0.0057,0.057,5.7,57,0.032,0.032,0.0056,0.056,0.00057,0.0057,0.57,5.7,0.152,0.152,3.86,0.386,REF,Reference,Reference,Reference,83.4647,83.5,0.018,0.018,0.46,0.046,Standard Loops,0.1166,0.1166,0.519,0.0529,52.9,0.02332,0.02332,0.1037,0.01058,10.58,0.937,0.937,4.168,0.425,425,4.438,4.438,112.73,11.273,1.571,1.571,39.9,3.99,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00354,0.152,0.152,3.86,0.386,Random,0.018,0.018,0.46,0.046
LE 018B 11 M,LE 018B 11 M,LE018B11M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2,2,50.8,5.08,0.04,0.04,1.02,0.102,0.35,0.35,0.061,0.61,0.0063,0.063,6.3,63,0.035,0.035,0.0061,0.061,0.00063,0.0063,0.63,6.3,0.152,0.152,3.86,0.386,REF,Reference,Reference,Reference,91.5727,91.6,0.018,0.018,0.46,0.046,Standard Loops,0.14,0.14,0.623,0.0635,63.5,0.028,0.028,0.1246,0.0127,12.7,1.5,1.5,6.672,0.6804,680.4,5.89,5.89,149.61,14.961,1.696,1.696,43.08,4.308,Factory Option,Zinc Plate and Bake per ASTM B633,0.0038,0.152,0.152,3.86,0.386,Random,0.018,0.018,0.46,0.046
LE 018B 11 S,LE 018B 11 S,LE018B11S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2,2,50.8,5.08,0.04,0.04,1.02,0.102,0.29,0.29,0.051,0.51,0.0052,0.052,5.2,52,0.029,0.029,0.0051,0.051,0.00052,0.0052,0.52,5.2,0.152,0.152,3.86,0.386,REF,Reference,Reference,Reference,92.099,92.1,0.018,0.018,0.46,0.046,Standard Loops,0.1166,0.1166,0.519,0.0529,52.9,0.02332,0.02332,0.1037,0.01058,10.58,1.2495,1.2495,5.558,0.5668,566.8,5.89,5.89,149.61,14.961,1.696,1.696,43.08,4.308,Factory Option,Passivate per ASTM A967,0.00389,0.152,0.152,3.86,0.386,Random,0.018,0.018,0.46,0.046
LE 018B 11 S316,LE 018B 11 S316,LE018B11S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2,2,50.8,5.08,0.04,0.04,1.02,0.102,0.29,0.29,0.051,0.51,0.0052,0.052,5.2,52,0.029,0.029,0.0051,0.051,0.00052,0.0052,0.52,5.2,0.152,0.152,3.86,0.386,REF,Reference,Reference,Reference,92.099,92.1,0.018,0.018,0.46,0.046,Standard Loops,0.1166,0.1166,0.519,0.0529,52.9,0.02332,0.02332,0.1037,0.01058,10.58,0.937,0.937,4.168,0.425,425,4.828,4.828,122.63,12.263,1.696,1.696,43.08,4.308,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00389,0.152,0.152,3.86,0.386,Random,0.018,0.018,0.46,0.046
LE 018B 12 M,LE 018B 12 M,LE018B12M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,0.3,0.3,0.053,0.53,0.0054,0.054,5.4,54,0.03,0.03,0.0053,0.053,0.00054,0.0054,0.54,5.4,0.152,0.152,3.86,0.386,REF,Reference,Reference,Reference,106.8349,106.8,0.018,0.018,0.46,0.046,Standard Loops,0.14,0.14,0.623,0.0635,63.5,0.028,0.028,0.1246,0.0127,12.7,1.5,1.5,6.672,0.6804,680.4,6.78,6.78,172.21,17.221,1.946,1.946,49.43,4.943,Factory Option,Zinc Plate and Bake per ASTM B633,0.00442,0.152,0.152,3.86,0.386,Random,0.018,0.018,0.46,0.046
LE 018B 12 S,LE 018B 12 S,LE018B12S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,0.25,0.25,0.044,0.44,0.0045,0.045,4.5,45,0.025,0.025,0.0044,0.044,0.00045,0.0045,0.45,4.5,0.152,0.152,3.86,0.386,REF,Reference,Reference,Reference,106.8349,106.8,0.018,0.018,0.46,0.046,Standard Loops,0.1166,0.1166,0.519,0.0529,52.9,0.02332,0.02332,0.1037,0.01058,10.58,1.2495,1.2495,5.558,0.5668,566.8,6.78,6.78,172.21,17.221,1.946,1.946,49.43,4.943,Factory Option,Passivate per ASTM A967,0.0045,0.152,0.152,3.86,0.386,Random,0.018,0.018,0.46,0.046
LE 018B 12 S316,LE 018B 12 S316,LE018B12S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,0.25,0.25,0.044,0.44,0.0045,0.045,4.5,45,0.025,0.025,0.0044,0.044,0.00045,0.0045,0.45,4.5,0.152,0.152,3.86,0.386,REF,Reference,Reference,Reference,106.8349,106.8,0.018,0.018,0.46,0.046,Standard Loops,0.1166,0.1166,0.519,0.0529,52.9,0.02332,0.02332,0.1037,0.01058,10.58,0.937,0.937,4.168,0.425,425,5.531,5.531,140.49,14.049,1.946,1.946,49.43,4.943,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.0045,0.152,0.152,3.86,0.386,Random,0.018,0.018,0.46,0.046
LE 018B 13 M,LE 018B 13 M,LE018B13M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,0.27,0.27,0.047,0.47,0.0048,0.048,4.8,48,0.027,0.027,0.0047,0.047,0.00048,0.0048,0.48,4.8,0.152,0.152,3.86,0.386,REF,Reference,Reference,Reference,118.7054,118.7,0.018,0.018,0.46,0.046,Standard Loops,0.14,0.14,0.623,0.0635,63.5,0.028,0.028,0.1246,0.0127,12.7,1.5,1.5,6.672,0.6804,680.4,7.54,7.54,191.52,19.152,2.196,2.196,55.78,5.578,Factory Option,Zinc Plate and Bake per ASTM B633,0.0049,0.152,0.152,3.86,0.386,Random,0.018,0.018,0.46,0.046
LE 018B 13 S,LE 018B 13 S,LE018B13S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,0.22,0.22,0.039,0.39,0.0039,0.039,3.9,39,0.022,0.022,0.0039,0.039,0.00039,0.0039,0.39,3.9,0.152,0.152,3.86,0.386,REF,Reference,Reference,Reference,121.4033,121.4,0.018,0.018,0.46,0.046,Standard Loops,0.1166,0.1166,0.519,0.0529,52.9,0.02332,0.02332,0.1037,0.01058,10.58,1.2495,1.2495,5.558,0.5668,566.8,7.54,7.54,191.52,19.152,2.196,2.196,55.78,5.578,Factory Option,Passivate per ASTM A967,0.00511,0.152,0.152,3.86,0.386,Random,0.018,0.018,0.46,0.046
LE 018B 13 S316,LE 018B 13 S316,LE018B13S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,0.22,0.22,0.039,0.39,0.0039,0.039,3.9,39,0.022,0.022,0.0039,0.039,0.00039,0.0039,0.39,3.9,0.152,0.152,3.86,0.386,REF,Reference,Reference,Reference,121.4033,121.4,0.018,0.018,0.46,0.046,Standard Loops,0.1166,0.1166,0.519,0.0529,52.9,0.02332,0.02332,0.1037,0.01058,10.58,0.937,0.937,4.168,0.425,425,6.229,6.229,158.22,15.822,2.196,2.196,55.78,5.578,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00511,0.152,0.152,3.86,0.386,Random,0.018,0.018,0.46,0.046
LE 018B 1A M,LE 018B 1A M,LE018B1AM,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,0.75,0.75,19.05,1.905,0.03,0.03,0.76,0.076,1.348,1.348,0.236,2.36,0.0241,0.241,24.1,241,0.1348,0.1348,0.0236,0.236,0.00241,0.0241,2.41,24.1,0.152,0.152,3.86,0.386,REF,Reference,Reference,Reference,23.78,23.8,0.018,0.018,0.46,0.046,Standard Loops,0.14,0.14,0.623,0.0635,63.5,0.028,0.028,0.1246,0.0127,12.7,1.5,1.5,6.672,0.6804,680.4,1.759,1.759,44.68,4.468,0.446,0.446,11.33,1.133,Factory Option,Zinc Plate and Bake per ASTM B633,0.00105,0.152,0.152,3.86,0.386,Random,0.018,0.018,0.46,0.046
LE 018B 1A S,LE 018B 1A S,LE018B1AS,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,0.75,0.75,19.05,1.905,0.03,0.03,0.76,0.076,1.123,1.123,0.197,1.97,0.0201,0.201,20.1,201,0.1123,0.1123,0.0197,0.197,0.00201,0.0201,2.01,20.1,0.152,0.152,3.86,0.386,REF,Reference,Reference,Reference,23.78,23.8,0.018,0.018,0.46,0.046,Standard Loops,0.1166,0.1166,0.519,0.0529,52.9,0.02332,0.02332,0.1037,0.01058,10.58,1.2495,1.2495,5.558,0.5668,566.8,1.759,1.759,44.68,4.468,0.446,0.446,11.33,1.133,Factory Option,Passivate per ASTM A967,0.00105,0.152,0.152,3.86,0.386,Random,0.018,0.018,0.46,0.046
LE 018B 1A S316,LE 018B 1A S316,LE018B1AS316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,0.75,0.75,19.05,1.905,0.03,0.03,0.76,0.076,1.123,1.123,0.197,1.97,0.0201,0.201,20.1,201,0.1123,0.1123,0.0197,0.197,0.00201,0.0201,2.01,20.1,0.152,0.152,3.86,0.386,REF,Reference,Reference,Reference,23.78,23.8,0.018,0.018,0.46,0.046,Standard Loops,0.1166,0.1166,0.519,0.0529,52.9,0.02332,0.02332,0.1037,0.01058,10.58,0.937,0.937,4.168,0.425,425,1.48,1.48,37.59,3.759,0.446,0.446,11.33,1.133,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00105,0.152,0.152,3.86,0.386,Random,0.018,0.018,0.46,0.046
LE 018C 01 M,LE 018C 01 M,LE018C01M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,0.625,0.625,15.88,1.588,0.03,0.03,0.76,0.076,1.27,1.27,0.222,2.22,0.0227,0.227,22.7,227,0.127,0.127,0.0222,0.222,0.00227,0.0227,2.27,22.7,0.214,0.214,5.44,0.544,REF,Reference,Reference,Reference,9.9291,9.9,0.018,0.018,0.46,0.046,Standard Loops,0.1,0.1,0.445,0.0454,45.4,0.02,0.02,0.089,0.00907,9.07,1.1,1.1,4.893,0.499,499,1.415,1.415,35.94,3.594,0.197,0.197,5,0.5,Factory Option,Zinc Plate and Bake per ASTM B633,0.00066,0.214,0.214,5.44,0.544,Random,0.018,0.018,0.46,0.046
LE 018C 01 S,LE 018C 01 S,LE018C01S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,0.625,0.625,15.88,1.588,0.03,0.03,0.76,0.076,1.06,1.06,0.186,1.86,0.0189,0.189,18.9,189,0.106,0.106,0.0186,0.186,0.00189,0.0189,1.89,18.9,0.214,0.214,5.44,0.544,REF,Reference,Reference,Reference,9.9135,9.9,0.018,0.018,0.46,0.046,Standard Loops,0.0833,0.0833,0.371,0.0378,37.8,0.01666,0.01666,0.0741,0.00756,7.56,0.9163,0.9163,4.076,0.4156,415.6,1.415,1.415,35.94,3.594,0.197,0.197,5,0.5,Factory Option,Passivate per ASTM A967,0.00067,0.214,0.214,5.44,0.544,Random,0.018,0.018,0.46,0.046
LE 018C 01 S316,LE 018C 01 S316,LE018C01S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,0.625,0.625,15.88,1.588,0.03,0.03,0.76,0.076,1.06,1.06,0.186,1.86,0.0189,0.189,18.9,189,0.106,0.106,0.0186,0.186,0.00189,0.0189,1.89,18.9,0.214,0.214,5.44,0.544,REF,Reference,Reference,Reference,9.9135,9.9,0.018,0.018,0.46,0.046,Standard Loops,0.0833,0.0833,0.371,0.0378,37.8,0.01666,0.01666,0.0741,0.00756,7.56,0.687,0.687,3.056,0.3116,311.6,1.194,1.194,30.33,3.033,0.197,0.197,5,0.5,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00067,0.214,0.214,5.44,0.544,Random,0.018,0.018,0.46,0.046
LE 018C 02 M,LE 018C 02 M,LE018C02M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,0.75,0.75,19.05,1.905,0.03,0.03,0.76,0.076,0.74,0.74,0.13,1.3,0.0132,0.132,13.2,132,0.074,0.074,0.013,0.13,0.00132,0.0132,1.32,13.2,0.214,0.214,5.44,0.544,REF,Reference,Reference,Reference,17.0406,17,0.018,0.018,0.46,0.046,Standard Loops,0.1,0.1,0.445,0.0454,45.4,0.02,0.02,0.089,0.00907,9.07,1.1,1.1,4.893,0.499,499,2.1,2.1,53.34,5.334,0.322,0.322,8.18,0.818,Factory Option,Zinc Plate and Bake per ASTM B633,0.00105,0.214,0.214,5.44,0.544,Random,0.018,0.018,0.46,0.046
LE 018C 02 S,LE 018C 02 S,LE018C02S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,0.75,0.75,19.05,1.905,0.03,0.03,0.76,0.076,0.62,0.62,0.109,1.09,0.0111,0.111,11.1,111,0.062,0.062,0.0109,0.109,0.00111,0.0111,1.11,11.1,0.214,0.214,5.44,0.544,REF,Reference,Reference,Reference,16.949,16.9,0.018,0.018,0.46,0.046,Standard Loops,0.0833,0.0833,0.371,0.0378,37.8,0.01666,0.01666,0.0741,0.00756,7.56,0.9163,0.9163,4.076,0.4156,415.6,2.1,2.1,53.34,5.334,0.322,0.322,8.18,0.818,Factory Option,Passivate per ASTM A967,0.00107,0.214,0.214,5.44,0.544,Random,0.018,0.018,0.46,0.046
LE 018C 02 S316,LE 018C 02 S316,LE018C02S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,0.75,0.75,19.05,1.905,0.03,0.03,0.76,0.076,0.62,0.62,0.109,1.09,0.0111,0.111,11.1,111,0.062,0.062,0.0109,0.109,0.00111,0.0111,1.11,11.1,0.214,0.214,5.44,0.544,REF,Reference,Reference,Reference,16.949,16.9,0.018,0.018,0.46,0.046,Standard Loops,0.0833,0.0833,0.371,0.0378,37.8,0.01666,0.01666,0.0741,0.00756,7.56,0.687,0.687,3.056,0.3116,311.6,1.723,1.723,43.76,4.376,0.322,0.322,8.18,0.818,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00107,0.214,0.214,5.44,0.544,Random,0.018,0.018,0.46,0.046
LE 018C 03 M,LE 018C 03 M,LE018C03M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,0.875,0.875,22.23,2.223,0.03,0.03,0.76,0.076,0.53,0.53,0.093,0.93,0.0095,0.095,9.5,95,0.053,0.053,0.0093,0.093,0.00095,0.0095,0.95,9.5,0.214,0.214,5.44,0.544,REF,Reference,Reference,Reference,23.7925,23.8,0.018,0.018,0.46,0.046,Standard Loops,0.1,0.1,0.445,0.0454,45.4,0.02,0.02,0.089,0.00907,9.07,1.1,1.1,4.893,0.499,499,2.765,2.765,70.23,7.023,0.447,0.447,11.35,1.135,Factory Option,Zinc Plate and Bake per ASTM B633,0.00143,0.214,0.214,5.44,0.544,Random,0.018,0.018,0.46,0.046
LE 018C 03 S,LE 018C 03 S,LE018C03S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,0.875,0.875,22.23,2.223,0.03,0.03,0.76,0.076,0.44,0.44,0.077,0.77,0.0079,0.079,7.9,79,0.044,0.044,0.0077,0.077,0.00079,0.0079,0.79,7.9,0.214,0.214,5.44,0.544,REF,Reference,Reference,Reference,23.8826,23.9,0.018,0.018,0.46,0.046,Standard Loops,0.0833,0.0833,0.371,0.0378,37.8,0.01666,0.01666,0.0741,0.00756,7.56,0.9163,0.9163,4.076,0.4156,415.6,2.765,2.765,70.23,7.023,0.447,0.447,11.35,1.135,Factory Option,Passivate per ASTM A967,0.00146,0.214,0.214,5.44,0.544,Random,0.018,0.018,0.46,0.046
