title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 038D 08 S316,LC 038D 08 S316,LC038D08S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,0.813,0.813,20.65,2.065,0.026,0.026,0.66,0.066,21.7,21.7,3.8,38,0.3875,3.875,387.52,3875.2,2.17,2.17,0.38,3.8,0.03875,0.3875,38.752,387.52,0.334,0.334,8.48,0.848,0.038,0.038,0.97,0.097,Stainless Steel Type 316,SS316,10.2459,10.246,45.58,4.648,4647.54,Squared and Ground,Factory Option,6.6785,6.6785,Reference,Reference,8.68,8.68,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.0024662
LC 038D 09 M,LC 038D 09 M,LC038D09M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,23,23,4.028,40.28,0.4107,4.107,410.73,4107.3,2.3,2.3,0.4028,4.028,0.04107,0.4107,41.073,410.73,0.372,0.372,9.45,0.945,0.038,0.038,0.97,0.097,Music Wire,MW,12.3,12.3,54.71,5.579,5579.28,Squared and Ground,Factory Option,7.5612,7.5612,Reference,Reference,9.56,9.56,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.0026663
LC 038D 09 S,LC 038D 09 S,LC038D09S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,19.2,19.2,3.363,33.63,0.3429,3.429,342.87,3428.7,1.92,1.92,0.3363,3.363,0.03429,0.3429,34.287,342.87,0.372,0.372,9.45,0.945,0.038,0.038,0.97,0.097,Stainless Steel,SS,10.2459,10.246,45.58,4.648,4647.54,Squared and Ground,Factory Option,7.5481,7.5481,Reference,Reference,9.55,9.55,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.0027133
LC 038D 09 S316,LC 038D 09 S316,LC038D09S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,19.2,19.2,3.363,33.63,0.3429,3.429,342.87,3428.7,1.92,1.92,0.3363,3.363,0.03429,0.3429,34.287,342.87,0.372,0.372,9.45,0.945,0.038,0.038,0.97,0.097,Stainless Steel Type 316,SS316,10.2459,10.246,45.58,4.648,4647.54,Squared and Ground,Factory Option,7.5481,7.5481,Reference,Reference,9.55,9.55,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.0027133
LC 038D 10 M,LC 038D 10 M,LC038D10M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,0.938,0.938,23.83,2.383,0.031,0.031,0.79,0.079,22,22,3.853,38.53,0.3929,3.929,392.88,3928.8,2.2,2.2,0.3853,3.853,0.03929,0.3929,39.288,392.88,0.381,0.381,9.68,0.968,0.038,0.038,0.97,0.097,Music Wire,MW,12.3,12.3,54.71,5.579,5579.28,Squared and Ground,Factory Option,7.9049,7.9049,Reference,Reference,9.9,9.9,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.0027621
LC 038D 10 S,LC 038D 10 S,LC038D10S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,0.938,0.938,23.83,2.383,0.031,0.031,0.79,0.079,18.3,18.3,3.205,32.05,0.3268,3.268,326.8,3268,1.83,1.83,0.3205,3.205,0.03268,0.3268,32.68,326.8,0.381,0.381,9.68,0.968,0.038,0.038,0.97,0.097,Stainless Steel,SS,10.2459,10.246,45.58,4.648,4647.54,Squared and Ground,Factory Option,7.9193,7.9193,Reference,Reference,9.92,9.92,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.0028188
LC 038D 10 S316,LC 038D 10 S316,LC038D10S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,0.938,0.938,23.83,2.383,0.031,0.031,0.79,0.079,18.3,18.3,3.205,32.05,0.3268,3.268,326.8,3268,1.83,1.83,0.3205,3.205,0.03268,0.3268,32.68,326.8,0.381,0.381,9.68,0.968,0.038,0.038,0.97,0.097,Stainless Steel Type 316,SS316,10.2459,10.246,45.58,4.648,4647.54,Squared and Ground,Factory Option,7.9193,7.9193,Reference,Reference,9.92,9.92,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.0028188
LC 038D 11 M,LC 038D 11 M,LC038D11M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,21,21,3.678,36.78,0.375,3.75,375.02,3750.2,2.1,2.1,0.3678,3.678,0.0375,0.375,37.502,375.02,0.4,0.4,10.16,1.016,0.038,0.038,0.97,0.097,Music Wire,MW,12.3,12.3,54.71,5.579,5579.28,Squared and Ground,Factory Option,8.2813,8.2813,Reference,Reference,10.28,10.28,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.0028671
LC 038D 11 S,LC 038D 11 S,LC038D11S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,17.5,17.5,3.065,30.65,0.3125,3.125,312.52,3125.2,1.75,1.75,0.3065,3.065,0.03125,0.3125,31.252,312.52,0.4,0.4,10.16,1.016,0.038,0.038,0.97,0.097,Stainless Steel,SS,10.2459,10.246,45.58,4.648,4647.54,Squared and Ground,Factory Option,8.2813,8.2813,Reference,Reference,10.28,10.28,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.0029217
LC 038D 11 S316,LC 038D 11 S316,LC038D11S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,17.5,17.5,3.065,30.65,0.3125,3.125,312.52,3125.2,1.75,1.75,0.3065,3.065,0.03125,0.3125,31.252,312.52,0.4,0.4,10.16,1.016,0.038,0.038,0.97,0.097,Stainless Steel Type 316,SS316,10.2459,10.246,45.58,4.648,4647.54,Squared and Ground,Factory Option,8.2813,8.2813,Reference,Reference,10.28,10.28,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.0029217
LC 038D 12 M,LC 038D 12 M,LC038D12M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,1.125,1.125,28.58,2.858,0.035,0.035,0.89,0.089,19,19,3.328,33.28,0.3393,3.393,339.3,3393,1.9,1.9,0.3328,3.328,0.03393,0.3393,33.93,339.3,0.428,0.428,10.87,1.087,0.038,0.038,0.97,0.097,Music Wire,MW,12.3,12.3,54.71,5.579,5579.28,Squared and Ground,Factory Option,9.153,9.153,Reference,Reference,11.15,11.15,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.0031102
LC 038D 12 S,LC 038D 12 S,LC038D12S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,1.125,1.125,28.58,2.858,0.035,0.035,0.89,0.089,15.8,15.8,2.767,27.67,0.2822,2.822,282.16,2821.6,1.58,1.58,0.2767,2.767,0.02822,0.2822,28.216,282.16,0.428,0.428,10.87,1.087,0.038,0.038,0.97,0.097,Stainless Steel,SS,10.2459,10.246,45.58,4.648,4647.54,Squared and Ground,Factory Option,9.1724,9.1724,Reference,Reference,11.17,11.17,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.0031749
LC 038D 12 S316,LC 038D 12 S316,LC038D12S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,1.125,1.125,28.58,2.858,0.035,0.035,0.89,0.089,15.8,15.8,2.767,27.67,0.2822,2.822,282.16,2821.6,1.58,1.58,0.2767,2.767,0.02822,0.2822,28.216,282.16,0.428,0.428,10.87,1.087,0.038,0.038,0.97,0.097,Stainless Steel Type 316,SS316,10.2459,10.246,45.58,4.648,4647.54,Squared and Ground,Factory Option,9.1724,9.1724,Reference,Reference,11.17,11.17,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.0031749
LC 038D 13 M,LC 038D 13 M,LC038D13M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,16,16,2.802,28.02,0.2857,2.857,285.73,2857.3,1.6,1.6,0.2802,2.802,0.02857,0.2857,28.573,285.73,0.495,0.495,12.57,1.257,0.038,0.038,0.97,0.097,Music Wire,MW,12.3,12.3,54.71,5.579,5579.28,Squared and Ground,Factory Option,10.8693,10.8693,Reference,Reference,12.87,12.87,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.0035888
LC 038D 13 S,LC 038D 13 S,LC038D13S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,13.3,13.3,2.329,23.29,0.2375,2.375,237.51,2375.1,1.33,1.33,0.2329,2.329,0.02375,0.2375,23.751,237.51,0.495,0.495,12.57,1.257,0.038,0.038,0.97,0.097,Stainless Steel,SS,10.2459,10.246,45.58,4.648,4647.54,Squared and Ground,Factory Option,10.8965,10.8965,Reference,Reference,12.9,12.9,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.0036649
LC 038D 13 S316,LC 038D 13 S316,LC038D13S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,13.3,13.3,2.329,23.29,0.2375,2.375,237.51,2375.1,1.33,1.33,0.2329,2.329,0.02375,0.2375,23.751,237.51,0.495,0.495,12.57,1.257,0.038,0.038,0.97,0.097,Stainless Steel Type 316,SS316,10.2459,10.246,45.58,4.648,4647.54,Squared and Ground,Factory Option,10.8965,10.8965,Reference,Reference,12.9,12.9,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.0036649
LC 038D 14 M,LC 038D 14 M,LC038D14M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,1.375,1.375,34.93,3.493,0.044,0.044,1.12,0.112,15,15,2.627,26.27,0.2679,2.679,267.87,2678.7,1.5,1.5,0.2627,2.627,0.02679,0.2679,26.787,267.87,0.533,0.533,13.54,1.354,0.038,0.038,0.97,0.097,Music Wire,MW,12.3,12.3,54.71,5.579,5579.28,Squared and Ground,Factory Option,11.5939,11.5939,Reference,Reference,13.59,13.59,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.0037908
LC 038D 14 S,LC 038D 14 S,LC038D14S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,1.375,1.375,34.93,3.493,0.044,0.044,1.12,0.112,12.5,12.5,2.189,21.89,0.2232,2.232,223.23,2232.3,1.25,1.25,0.2189,2.189,0.02232,0.2232,22.323,223.23,0.533,0.533,13.54,1.354,0.038,0.038,0.97,0.097,Stainless Steel,SS,10.2459,10.246,45.58,4.648,4647.54,Squared and Ground,Factory Option,11.5939,11.5939,Reference,Reference,13.59,13.59,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.003863
LC 038D 14 S316,LC 038D 14 S316,LC038D14S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,1.375,1.375,34.93,3.493,0.044,0.044,1.12,0.112,12.5,12.5,2.189,21.89,0.2232,2.232,223.23,2232.3,1.25,1.25,0.2189,2.189,0.02232,0.2232,22.323,223.23,0.533,0.533,13.54,1.354,0.038,0.038,0.97,0.097,Stainless Steel Type 316,SS316,10.2459,10.246,45.58,4.648,4647.54,Squared and Ground,Factory Option,11.5939,11.5939,Reference,Reference,13.59,13.59,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.003863
LC 038D 15 M,LC 038D 15 M,LC038D15M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,13.5,13.5,2.364,23.64,0.2411,2.411,241.08,2410.8,1.35,1.35,0.2364,2.364,0.02411,0.2411,24.108,241.08,0.571,0.571,14.5,1.45,0.038,0.038,0.97,0.097,Music Wire,MW,12.3,12.3,54.71,5.579,5579.28,Squared and Ground,Factory Option,12.8821,12.8821,Reference,Reference,14.88,14.88,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.0041501
LC 038D 15 S,LC 038D 15 S,LC038D15S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,11.2,11.2,1.961,19.61,0.2,2,200.01,2000.1,1.12,1.12,0.1961,1.961,0.02,0.2,20.001,200.01,0.571,0.571,14.5,1.45,0.038,0.038,0.97,0.097,Stainless Steel,SS,10.2459,10.246,45.58,4.648,4647.54,Squared and Ground,Factory Option,12.9396,12.9396,Reference,Reference,14.94,14.94,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.0042455
LC 038D 15 S316,LC 038D 15 S316,LC038D15S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,11.2,11.2,1.961,19.61,0.2,2,200.01,2000.1,1.12,1.12,0.1961,1.961,0.02,0.2,20.001,200.01,0.571,0.571,14.5,1.45,0.038,0.038,0.97,0.097,Stainless Steel Type 316,SS316,10.2459,10.246,45.58,4.648,4647.54,Squared and Ground,Factory Option,12.9396,12.9396,Reference,Reference,14.94,14.94,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.0042455
LC 038D 16 M,LC 038D 16 M,LC038D16M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,11.3,11.3,1.979,19.79,0.2018,2.018,201.8,2018,1.13,1.13,0.1979,1.979,0.02018,0.2018,20.18,201.8,0.662,0.662,16.82,1.682,0.038,0.038,0.97,0.097,Music Wire,MW,12.3,12.3,54.71,5.579,5579.28,Squared and Ground,Factory Option,15.3901,15.3901,Reference,Reference,17.39,17.39,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.0048495
LC 038D 16 S,LC 038D 16 S,LC038D16S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,9.4,9.4,1.646,16.46,0.1679,1.679,167.87,1678.7,0.94,0.94,0.1646,1.646,0.01679,0.1679,16.787,167.87,0.662,0.662,16.82,1.682,0.038,0.038,0.97,0.097,Stainless Steel,SS,10.2459,10.246,45.58,4.648,4647.54,Squared and Ground,Factory Option,15.4174,15.4174,Reference,Reference,17.42,17.42,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.0049496
LC 038D 16 S316,LC 038D 16 S316,LC038D16S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,9.4,9.4,1.646,16.46,0.1679,1.679,167.87,1678.7,0.94,0.94,0.1646,1.646,0.01679,0.1679,16.787,167.87,0.662,0.662,16.82,1.682,0.038,0.038,0.97,0.097,Stainless Steel Type 316,SS316,10.2459,10.246,45.58,4.648,4647.54,Squared and Ground,Factory Option,15.4174,15.4174,Reference,Reference,17.42,17.42,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.0049496
LC 038D 17 M,LC 038D 17 M,LC038D17M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,9.5,9.5,1.664,16.64,0.1697,1.697,169.65,1696.5,0.95,0.95,0.1664,1.664,0.01697,0.1697,16.965,169.65,0.772,0.772,19.61,1.961,0.038,0.038,0.97,0.097,Music Wire,MW,12.3,12.3,54.71,5.579,5579.28,Squared and Ground,Factory Option,18.3061,18.3061,Reference,Reference,20.31,20.31,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.0056626
LC 038D 17 S,LC 038D 17 S,LC038D17S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,7.9,7.9,1.384,13.84,0.1411,1.411,141.08,1410.8,0.79,0.79,0.1384,1.384,0.01411,0.1411,14.108,141.08,0.772,0.772,19.61,1.961,0.038,0.038,0.97,0.097,Stainless Steel,SS,10.2459,10.246,45.58,4.648,4647.54,Squared and Ground,Factory Option,18.3448,18.3448,Reference,Reference,20.34,20.34,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.0057815
LC 038D 17 S316,LC 038D 17 S316,LC038D17S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.212,0.212,5.38,0.538,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,7.9,7.9,1.384,13.84,0.1411,1.411,141.08,1410.8,0.79,0.79,0.1384,1.384,0.01411,0.1411,14.108,141.08,0.772,0.772,19.61,1.961,0.038,0.038,0.97,0.097,Stainless Steel Type 316,SS316,10.2459,10.246,45.58,4.648,4647.54,Squared and Ground,Factory Option,18.3448,18.3448,Reference,Reference,20.34,20.34,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.224,0.224,5.69,0.569,Reference,Reference,Reference,Reference,,0.0057815
